lesson	seq	speaker	en	rom	legacy	keys	flags
5	28	Ðèþ*çÙtÆæÿ$	Seetha! Who are Ravi and Ramu?	māṣṭaru : sītā! ravī rāmū evaru?	Ðèþ*çÙtÆæÿ$ : ïÜ™é! ÆæÿÒ Æ>Ðèþ$* GÐèþÆæÿ$?	6:424.1	
5	29	ïÜ™èþ	They are students (male).	sīta : vāḷlu vidyārthulu.	ïÜ™èþ : Ðéâæý$å Ñ§éÅÆæÿ$¦Ë$.	6:485.0	
5	30	Ðèþ*çÙtÆæÿ$	Ravi! Ramu! Who is your teacher? You are our teacher.	māṣṭaru : ravī! rāmū! mī māṣṭarugāru evaru. ravi, rāmu: mīru mā māṣṭarugāru.	Ðèþ*çÙtÆæÿ$ : ÆæÿÒ! Æ>Ðèþ$*! Ò$ Ðèþ*çÙtÆæÿ$V>Ææÿ$ GÐèþÆæÿ$? ÆæÿÑ, Æ>Ðèþ$$: Ò$Ææÿ$ Ðèþ* Ðèþ*çÙtÆæÿ$V>Ææÿ$.	6:545.9;6:561.1;7:179.2	
5	31	Ðèþ*çÙtÆæÿ$	Seetha! Whose students are you?	māṣṭaru : sītā! mīru evari vidyārthulu?	Ðèþ*çÙtÆæÿ$ : ïÜ™é! Ò$Ææÿ$ GÐèþÇ Ñ§éÅÆæÿ$¦Ë$?	7:236.8	
5	32	ïÜ™èþ	We are your students.	sīta : mēṁ mī vidyārthuluṁ.	ïÜ™èþ : Ðóþ$… Ò$ Ñ§éÅÆæÿ$¦Ë….	7:294.2	
5	33	Ðèþ*çÙtÆæÿ$	Who am I?	māṣṭaru : nēnu evarini?	Ðèþ*çÙtÆæÿ$ : ¯óþ¯èþ$ GÐèþÇ°?	7:351.7	
5	34	ïÜ™èþ	You are our teacher.	sīta : mīru mā māṣṭarugāru.	ïÜ™èþ : Ò$Ææÿ$ Ðèþ* Ðèþ*çÙtÆæÿ$V>Ææÿ$.	7:409.3	
5	35	Ðèþ*çÙtÆæÿ$	Whose teacher is he?	māṣṭaru : īyana evari māṣṭaru?	Ðèþ*çÙtÆæÿ$ : DÄæý$¯èþ GÐèþÇ Ðèþ*çÙtÆæÿ$?	7:466.7	
5	36	ïÜ™èþ	He is also our teacher.	sīta : āyana kūḍā mā māṣṭarugārē.	ïÜ™èþ : BÄæý$¯èþ Mæü*yé Ðèþ* Ðèþ*çÙtÆæÿ$V>Æóÿ.	7:524.2	
5	37	Ðèþ*çÙtÆæÿ$	Who are we?	māṣṭaru : mēṁ evarimi?	Ðèþ*çÙtÆæÿ$ : Ðóþ$… GÐèþÇÑ$?	7:581.8	
5	38	ïÜ™èþ	You are our teachers.	sīta : mīru mā māṣṭarlu.	ïÜ™èþ : Ò$Ææÿ$ Ðèþ* Ðèþ*çÙtÆæÿ$Ï.	8:179.2	
5	39	Ðèþ*çÙtÆæÿ$	Whose class-room is this?	māṣṭaru : idi evari klāsu?	Ðèþ*çÙtÆæÿ$ : C¨ GÐèþÇ M>ÏçÜ$?	8:236.8	
5	40	ïÜ™èþ	This is their class-room.	sīta : idi vāḷla klāsu.	ïÜ™èþ : C¨ ÐéâæýÏ M>ÏçÜ$.	8:294.2	
5	41	Ðèþ*çÙtÆæÿ$	Who are they (prox.)	māṣṭaru : vīḷlu evaru?	Ðèþ*çÙtÆæÿ$ : Òâæý$Ï GÐèþÆæÿ$?	8:351.7	
5	42	ïÜ™èþ	They (prox.) are our friends.	sīta : vīḷḷu mā snēhitulu.	ïÜ™èþ : Òâæý$Ï Ðèþ* õÜ²íßý™èþ$Ë$?	8:409.3	
5	43	Ðèþ*çÙtÆæÿ$	Whose class is that?	māṣṭaru : adi evari klāsu	Ðèþ*çÙtÆæÿ$ : A¨ GÐèþÇ M>ÏçÜ$?	8:466.7	
5	44	ïÜ™èþ	That is their (prox.) class room.	sīta : adi vīḷla klāsu.	ïÜ™èþ : A¨ ÒâæýÏ M>ÏçÜ$.	8:524.2	
5	45	Ðèþ*çÙtÆæÿ$	Whose school is this?	māṣṭaru : idi evari skūlu?	Ðèþ*çÙtÆæÿ$ : C¨ GÐèþÇ çÜ*PË$?	8:581.8	
5	46	ïÜ™èþ	This is our school. I am an Andhra. Ramu is an Andhra. Who are we?	sīta : idi mana skūlu. ravi : nēnu āṁdhruṇṇi. rāmu āṁdhruḍu. mēṁ evarimi?	ïÜ™èþ : C¨ Ðèþ$¯èþ çÜ*PË$. ÆæÿÑ : ¯óþ¯èþ$ B…{«§æþ$×ìý~. Æ>Ðèþ$$ B…{«§æþ$yæþ$. Ðóþ$… GÐèþÇÑ$?	9:180.4;9:253.4;9:268.6	
5	47	Vøí³	You are Andhras. Yes, I and Ramu are Andhras. Telugu is our mother-tongue. Gopi! What is your mother- tongue.	gōpi : mīru āṁdhrulu. ravi : avunu. nēnū rāmū āṁdhrulaṁ. telugu mā mātRbhāṣa. gōpī! nī mātRbhāṣa ēdi?	Vøí³ : Ò$Ææÿ$ B…{«§æþ$Ë$. ÆæÿÑ : AÐèþ#¯èþ$. ¯óþ¯èþ* Æ>Ðèþ$* B…{«§æþ$Ë…. ™ðþË$Væü$ Ðèþ* Ðèþ*™èþ–¿êçÙ. Vøï³! ± Ðèþ*™èþ–¿êçÙ H¨?	9:375.2;9:436.1;9:451.3;9:466.5	unmapped-glyph
5	48	Vøí³	My mother-tongue is Kannada. Yes, I am an Indian. You are an Indian. You are Indians. We are Indians.	gōpi : nā mātRbhāṣa kannaḍaṁ. ravi : nēnu bhāratīyuṇṇi. nuvvu bhāratīyuḍivi. mīru bhāratīyulu. manaṁ bhāratīyulaṁ.	Vøí³ : ¯é Ðèþ*™èþ–¿êçÙ Mæü¯èþ²yæþ…. ÆæÿÑ : ¯óþ¯èþ$ ¿êÆæÿ¡Äæý$$×ìý~. ¯èþ$Ðèþ#Ó ¿êÆæÿ¡Äæý$$yìþÑ. Ò$Ææÿ$ ¿êÆæÿ¡Äæý$$Ë$ Ðèþ$¯èþ… ¿êÆæÿ¡Äæý$$Ë….	9:573.1;10:179.6;10:194.2;10:209.0	unmapped-glyph
5	49	Vøí³	Kannada, Telugu, Tamil, Malayalam, Oriya, Hindi are all our languages. India is our country.	gōpi : kannaḍaṁ, telugu, tamiḷaṁ, malayāḷaṁ, oriyā, hiṁdī mana bhāṣalē. ravi : bhāratadēśaṁ mana dēśaṁ.	Vøí³ : Mæü¯èþ²yæþ…, ™ðþË$Væü$, ™èþÑ$âæý…, Ðèþ$ËÄæý*âæý…, JÇÄæý*, íßý…© Ðèþ$¯èþ ¿êçÙÌôý. ÆæÿÑ : ¿êÆæÿ™èþ§óþÔèý… Ðèþ$¯èþ §óþÔèý….	10:312.7;10:327.5;10:342.3;10:445.8	
