lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
24	11		learn because it is a new	హాస్టల్లో ఉంటున్నాను. వూ హాస్టలు	ocr		àçÜtÌZÏ E…r$¯é²¯èþ$.  Ðèþ* àçÜtË$	1:179.8	prose no-rom
24	12		language.  I am residing in the	ఇన్‌స్టిట్యూట్‌ నించి సుమారు మైలు దూరంలో	ocr		C¯ŒþíÜtr*ÅsŒý °…_ çÜ$Ðèþ*Ææÿ$ Ððþ$OË$ §æþ*Ææÿ…ÌZ	1:195.0	prose no-rom
24	13		hostel.  Our hostel is located about a mile from our institute.	ఉన్నది. హాస్టల్లో మెస్సు ఉంది. మెస్సులో	ocr		E¯èþ²¨.  àçÜtÌZÏ Ððþ$çÜ$Þ E…¨.  Ððþ$çÜ$ÞÌZ	1:210.2	prose no-rom
24	14		about a mile from our institute. There is a mess in the hostel.	ఎక్కువగా అన్నం పెడ్తున్నారు. ఇక్కడి ప్రజల	ocr		GMæü$PÐèþV> A¯èþ²… ò³yæþ$¢¯é²Ææÿ$.  CMæüPyìþ {ç³fË	1:225.4	prose no-rom
24	15		Rice is served more (often and	ఆహారం అన్నం. నేను గూడా మెల్లగా ఇక్కడి	ocr		BàÆæÿ… A¯èþ²….  ¯óþ¯èþ$ Væü*yé Ððþ$ËÏV> CMæüPyìþ	1:240.7	prose no-rom
24	16		REVIEW 4 in quantity) in the mess.  The	పరిస్థితికి అలవాటు పడుతున్నాను... గిరిజ	ocr		ç³ÇíÜ¦†Mìü AËÐér$ ç³yæþ$™èþ$¯é²¯èþ$.  WÇf	1:255.9	prose no-rom
24	17		REVIEW 4 staple food of the people here is rice.  I am also slowly getting	'స్ఫూలుకు వెళ్తోందా? ప్రతి ఆదివారం తమ్ముడు.	ocr		çÜ*PË$Mæü$ ÐðþâZ¢…§é?  {ç³† B¨ÐéÆæÿ… ™èþÐèþ$$Ãyæþ$	1:271.1	prose no-rom
24	18		is rice.  I am also slowly getting accustomed to the situation here.	ఇంటికి వస్తున్నాడా? వాడి పరీక్ష సంగతి వెంటనే	ocr		C…sìýMìü ÐèþçÜ$¢¯é²yé?  Ðéyìþ ç³È„æü çÜ…Væü† Ððþ…r¯óþ	1:286.3	prose no-rom
24	19		Does Girija go to school	రాయండి. వాడికి గూడా స్కూలు అడ్రసుకు	ocr		Æ>Äæý$…yìþ.  ÐéyìþMìü Væü*yé çÜ*PË$ A{yæþçÜ$Mæü$	1:301.5	prose no-rom
24	20		regularly?  Does my younger	ఉత్తరం రాస్తున్నాను. నా స్వెట్టరు నా దగ్గర	ocr		E™èþ¢Ææÿ… Æ>çÜ$¢¯é²¯èþ$. ¯é òÜÓrtÆæÿ$ ¯é §æþVæüYÆæÿ	1:316.8	prose no-rom
24	21		brother come home every Sunday?  Please write to me	లేదు. బహుశ అది ఇంట్లోనే ఉండాలి. ఇక్కడ	ocr		Ìôý§æþ$.  ºçßý$Ôèý A¨ C…sZÏ¯óþ E…yéÍ.  CMæüPyæþ	1:332.0	prose no-rom
24	22		Sunday?  Please write to me about his examination soon.  I	చాలా చలిగా ఉంది. నాకు స్వెట్టరు కావాలి.	ocr		^éÌê ^èþÍV> E…¨.  ¯éMæü$ òÜÓrtÆæÿ$ M>ÐéÍ.	1:347.2	prose no-rom
24	23		am also writing to him to his	వెంటనే దాన్ని పోస్టులో పంపండి. అమ్మగారికి	ocr		Ððþ…r¯óþ §é°² ´ùçÜ$tÌZ ç³…ç³…yìþ.  AÐèþ$ÃV>ÇMìü	1:362.4	prose no-rom
24	24		A LETTER school address.  I don’t have	నమస్కారాలు. పిల్లలకు ఆశీస్సులు. వెంటనే	ocr		¯èþÐèþ$ÝëPÆ>Ë$.  í³ËÏËMæü$ BÖçÜ$ÞË$.  Ððþ…r¯óþ	1:377.7	prose no-rom
24	25		A LETTER my sweater with me.  Probably it is left at home.  It is very cold	ఉత్తరం రాయండి.	ocr		E™èþ¢Ææÿ… Æ>Äæý$…yìþ.	1:392.9	prose no-rom
24	26		send it by post.  Please give my	ఇంతే సంగతులు	ocr		C…™óþ çÜ…Væü™èþ$Ë$	1:423.3	prose no-rom
24	27		Mysore, regards to mother and blessings	ఇట్లు	ocr		Cr$Ï	1:438.6	prose no-rom
24	28		August 25, 1980. to the youngsters.  Please reply immediately.	మీ కుమారుడు,	ocr		Ò$ Mæü$Ðèþ*Ææÿ$yæþ$	1:453.8	prose no-rom
24	29		immediately. I close here.	వినోద్‌ కుమార్‌.	ocr		Ñ¯ø§Šþ Mæü$Ðèþ*ÆŠÿ.	1:469.0	prose no-rom
